,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,credit_risk_score,email_is_free,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,session_length_in_minutes,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month,payment_type_AA,payment_type_AB,payment_type_AC,payment_type_AD,payment_type_AE,employment_status_CA,employment_status_CB,employment_status_CC,employment_status_CD,employment_status_CE,employment_status_CF,employment_status_CG,housing_status_BA,housing_status_BB,housing_status_BC,housing_status_BD,housing_status_BE,housing_status_BF,housing_status_BG,source_INTERNET,source_TELEAPP,device_os_linux,device_os_macintosh,device_os_other,device_os_windows,device_os_x11,retr_local_fraud_rate,retr_total_neighbors,retr_fraud_neighbors,retr_similarity_mean,retr_similarity_max
903167,1.2733135111862077,-0.27104615418985584,-0.048985570442958905,-0.4544944020511198,-0.20076193747419424,-0.24263917103750635,-0.4770512218370477,-0.013104055570630697,-0.9706804934250652,-1.5280315960536117,-2.9288699279645094,0.36614164366430585,-1.5488611465405018,0.37972883398446544,-1.0877316080671091,-0.824749726414634,0.36024341884064615,0.5738042484575863,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,0.9057163937495624,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
903168,1.2733135111862077,-1.7487645877980333,-0.048985570442958905,-1.7386691610077258,1.2910024096186385,-0.4990120254554471,-0.5666273546988585,-0.34141539076975136,-0.765751963176408,-0.7515290297344717,-1.211882029678121,0.016390508506447715,1.569721982574368,-1.0727690898129139,0.9193444344023358,-0.824749726414634,0.36024341884064615,-1.5367064529303867,-0.537638991083379,1.3516688197445228,-0.1633558782233653,0.9100561501511553,-1.1491974140236758,-0.08578417711553736,0.0,2.378705922087916,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903169,-1.4604121543393762,0.5590659777614947,-0.048985570442958905,-0.15237322149895685,-0.20076193747419424,-0.1978788542817875,-1.0767358113060999,-0.4869202566365205,-0.9455022771712603,-1.5994941502536726,-3.033892114752682,0.12285932393166282,-1.24436256098683,-0.1530848203633633,-1.0877316080671091,-0.824749726414634,0.36024341884064615,-1.5367064529303867,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,-0.12593732139215857,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
903170,-1.185391989876782,0.041543044553490595,-0.048985570442958905,1.2903033093164102,-1.1892705235474137,-0.022501120516324843,1.352120205410692,0.4274785640289175,-1.2676735793793605,-0.9372101297656387,-3.0545864802603115,1.7693861209687962,-0.06546226766873924,1.9240554156514975,-1.0877316080671091,-0.824749726414634,0.36024341884064615,-0.9297859457779293,-0.537638991083379,1.5879066979745564,-0.1633558782233653,-0.21831028521064455,-1.1491974140236758,-0.08578417711553736,0.0,2.378705922087916,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903171,0.47783173301651,0.3345499928094569,0.856287850161884,-2.0603406039899155,-0.20076193747419424,-0.30238355327182714,-0.9197773848096817,0.9565773524925856,-0.84099944107691,-1.2144567342519623,-3.02164504036785,-1.4907497288000935,0.31422008190565465,-0.7741254624756632,0.9193444344023358,1.2124890351248945,0.36024341884064615,0.13567805080091924,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,1.1164949013425913,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903172,1.2733135111862077,-1.76236070753181,-0.048985570442958905,0.6736984491155952,-0.20076193747419424,0.010875227248843542,-0.5556226756008982,-0.7177156193116808,-0.5882032582570439,-1.9534937990866714,-0.27858271305594323,1.5850799594003262,-0.27042965319585033,0.6033231582822398,-1.0877316080671091,-0.824749726414634,0.36024341884064615,-1.5367064529303867,-0.537638991083379,1.5108529524022452,-0.1633558782233653,-2.379176032067179,-1.1491974140236758,-0.08578417711553736,0.0,2.378705922087916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903173,0.47783173301651,-0.3807129382478456,0.6410794608681869,-0.03737779375559926,-0.20076193747419424,-0.4138770620267536,-0.10371484433108819,-1.7297173469717708,-0.8432868110317625,-1.59833116711482,-3.0436923098887734,0.31019414978597726,-0.720081511290177,-0.02664066248925343,0.9193444344023358,-0.824749726414634,0.36024341884064615,-1.5367064529303867,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,1.1561255079881998,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903174,1.2733135111862077,-0.9388100208742205,-0.048985570442958905,0.13462142913708747,-0.20076193747419424,-0.5250715421784196,-0.09411046852658435,-1.1662481954908623,-1.9564181862272159,-2.315522038637515,-3.16095186433551,-0.32218180644603,-1.24436256098683,2.463552404222436,-1.0877316080671091,1.2124890351248945,0.36024341884064615,-0.9297859457779293,-0.537638991083379,1.5108529524022452,-0.1633558782233653,-1.6809461129460823,-1.1491974140236758,-0.08578417711553736,0.0,2.378705922087916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
903175,0.107576626348011,-1.5651223734049833,-2.4815404679089985,-0.9034104733061326,-0.20076193747419424,2.986081795340094,-0.8871562607538825,-0.8780207857217269,-0.8974345105152948,-1.8454573516069952,-3.089011518860616,-0.04819296202650108,-0.27042965319585033,-0.3360425123771067,-1.0877316080671091,1.2124890351248945,0.36024341884064615,0.13567805080091924,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,0.3264838337974588,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
903176,-1.4604121543393762,-0.5621369548608758,-0.6421820616302164,-1.7386691610077258,-1.1892705235474137,2.9860419211089275,1.3102318940816806,0.4163169221479181,-0.5724543035839652,1.3825029403054268,-0.35095005387269357,-0.9394667187335086,0.31422008190565465,-0.5476690974921427,0.9193444344023358,-0.824749726414634,0.36024341884064615,-0.3534523153558292,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,0.07616616681660048,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903177,1.2733135111862077,0.02416288947310293,-0.048985570442958905,-1.2383113936167194,-0.20076193747419424,-0.10161019854196722,-0.4905459294496488,-3.3419416444160004,1.95161645648597,-0.8419460167270463,-3.10461911630114,0.2081790852363233,-0.720081511290177,1.7716382044997303,-1.0877316080671091,1.2124890351248945,-2.775900815116212,-1.5367064529303867,-0.537638991083379,1.3516688197445228,-0.1633558782233653,-1.2166007322772916,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903178,0.866472221202399,-0.4179375479494652,-0.6421820616302164,-1.528600248029485,-1.1892705235474137,-0.5250496208162027,-1.070721377912493,-3.2744738464959044,-1.8294814913093156,-1.0695325819921924,-2.17138292579472,1.2696768467723734,0.31422008190565465,-0.13902698670909408,-1.0877316080671091,1.2124890351248945,0.36024341884064615,-1.5367064529303867,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,0.7040955011543213,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903179,1.2733135111862077,0.23964895974187617,1.8831646245636056,-1.3687992860609792,-1.1892705235474137,-0.5744832219965434,-0.1935690587160604,-2.942879681676263,-0.479133378055264,-2.7402257899150553,-2.9693959945957515,0.2081790852363233,-0.4878146024173084,-0.2656276804626557,-1.0877316080671091,-0.824749726414634,0.36024341884064615,0.13567805080091924,-0.537638991083379,0.8484807933888295,-0.1633558782233653,1.147871428930238,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903180,-1.185391989876782,-1.4201530369293867,1.0776584367138606,-1.6251853887478378,-0.20076193747419424,-0.49258201028021953,-0.3985156725407563,-5.544145263834715,0.2886058893707913,0.6734508241528965,0.2932747525846051,0.016390508506447715,-1.24436256098683,-0.6466440790517743,0.9193444344023358,-0.824749726414634,0.36024341884064615,-0.9297859457779293,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,1.071921767677893,-1.1491974140236758,-0.08578417711553736,0.0,2.378705922087916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903181,-0.5769709696106531,0.406333939415224,-0.048985570442958905,-0.6082111348656314,1.2910024096186385,-0.4343900888491526,-0.5423096324801057,-0.35404525120869573,-1.4224663499681198,-2.3834396413998924,-3.0730261599676245,0.7982174228479261,-1.8969491358349606,0.5195218086857311,0.9193444344023358,1.2124890351248945,0.36024341884064615,-0.8041393816913912,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,0.17111722961358913,-1.1491974140236758,-0.08578417711553736,0.0,2.378705922087916,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903182,0.866472221202399,-1.4612649201518162,-0.048985570442958905,0.35073915443623754,-0.20076193747419424,-0.24563352566274646,1.2691132668932714,-2.2580846011784956,-0.7338450281109081,-1.8581093297713742,-3.1155648584687214,-0.6518238930853798,-1.5488611465405018,-0.5476690974921427,0.9193444344023358,-0.824749726414634,-2.775900815116212,-0.9297859457779293,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,2.170486437265064,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
903183,0.866472221202399,-0.03182806584893529,-0.048985570442958905,-0.2819729427068786,0.6028075809070551,-0.4108517090944444,-0.4993874582087992,-1.2954344161630496,-0.763213538995814,-2.902506255002264,-3.0729884062726844,0.16766698349823694,-1.5488611465405018,-0.16714483564864627,-1.0877316080671091,1.2124890351248945,0.36024341884064615,0.13567805080091924,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,1.3561147168295302,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903184,1.2733135111862077,-0.9614936029331563,-0.048985570442958905,-0.8285576991623189,0.6028075809070551,-0.5638802414601196,-0.5714622821006338,-0.8278406120918677,-2.0366770204324194,-2.528187436154331,-3.11758123905488,0.16766698349823694,0.31422008190565465,-0.05472476684552193,0.9193444344023358,-0.824749726414634,0.36024341884064615,-0.3534523153558292,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,-0.3990872008866782,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903185,-0.5769709696106531,-0.15897552011173272,-4.110012727688626,-1.6251853887478378,-1.1892705235474137,-0.4841198433558735,1.6197596003014039,0.35951082194964096,-1.2922866770161034,-1.7721865542537598,-3.1451406665377175,-0.9394667187335086,1.569721982574368,-1.1870770555317336,-1.0877316080671091,-0.824749726414634,0.36024341884064615,1.2803867175322634,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,0.12635919324010453,-1.1491974140236758,-0.08578417711553736,0.0,2.378705922087916,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
903186,-0.8908200976461228,-1.3698316377230522,1.111315608724065,-0.3861419021894463,0.6028075809070551,-0.31397343249687676,-0.09086260139074129,-0.291750198062821,-0.46865820910454536,-1.2594256133697646,-3.0787168912874487,-0.32218180644603,-1.24436256098683,-0.43472731800124487,0.9193444344023358,1.2124890351248945,0.36024341884064615,1.2803867175322634,1.859984146583067,-0.7763515585630236,-0.1633558782233653,0.794850741499086,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903187,0.866472221202399,-1.510377057388781,-0.048985570442958905,-0.006719887231993056,1.8989359391068106,1.75224921459913,1.3484223835065268,-0.3081560542125169,-0.2920247194522144,-1.656970360615374,-2.430116510679528,0.7826493164619438,-1.8969491358349606,0.42168345601752233,0.9193444344023358,1.2124890351248945,-2.775900815116212,-1.5367064529303867,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,1.7316588577450256,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903188,-1.4604121543393762,-0.024738620345341442,0.8157368423390354,-1.528600248029485,-0.20076193747419424,-0.3927487987321383,-0.7029199576335012,-2.042291219609233,-2.294503791180224,-2.747266064582872,-3.189646178297262,0.016390508506447715,-1.8969491358349606,0.7428743700855537,0.9193444344023358,-0.824749726414634,0.36024341884064615,-1.5367064529303867,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,-1.7943956042845037,-1.1491974140236758,-0.08578417711553736,0.0,2.378705922087916,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903189,-1.185391989876782,0.34208764598170766,2.977502803977108,-1.1272541807413163,-2.5442390712753316,-0.2580068347998748,-0.7087600139953836,-0.7613039344730864,-0.960744608245623,-1.3674685641649136,-3.0839604600275274,0.27895434941562214,-0.970627272003703,-0.4911761522632987,-1.0877316080671091,-0.824749726414634,0.36024341884064615,-1.205660959382631,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,0.5259832447107665,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903190,-1.185391989876782,-0.20900662167465922,-0.048985570442958905,0.5418476315667486,0.6028075809070551,-0.32514271107022064,-0.5918137999142196,0.21272970086854953,-1.7741451487185123,-1.8541284751842761,-3.084853816919033,-1.4907497288000935,-0.4878146024173084,1.6191015388884031,-1.0877316080671091,-0.824749726414634,0.36024341884064615,0.13567805080091924,-0.537638991083379,1.5108529524022452,-0.1633558782233653,0.4280343554494637,0.8701725115258554,-0.08578417711553736,0.0,2.378705922087916,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903191,0.866472221202399,0.5359505560119472,-0.048985570442958905,-0.5807476819766603,0.6028075809070551,-0.45866264574666943,-0.7419521637913962,-1.8484112409780062,-0.7853279693814381,-2.239360440795096,-3.1150854569631465,-1.4907497288000935,-0.27042965319585033,0.07159080892546411,-1.0877316080671091,-0.824749726414634,0.36024341884064615,0.13567805080091924,-0.537638991083379,-0.7763515585630236,-0.1633558782233653,-1.6968616286611744,-1.1491974140236758,-0.08578417711553736,0.0,2.378705922087916,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
